title,posted,content
                
                
                Under the GST regime the applicable tax rate on passenger tickets for economy class has been reduced from 6% to 5% (non-creditable for goods). The tax rate for business and first class has been increased from 9% to 12% (with input tax creditable for both goods and services procured by airlines). With regard to the UDAN Scheme, the applicable tax would also be 5% (non-creditable for goods) on the value of the passenger ticket excluding the subsidies provided by the Central Government and the State Governments. Moreover, since the maximum airfare or cap prescribed for the Regional Connectivity Scheme (RCS) seats is inclusive of the applicable GST and the same is reimbursable to the airline operator(s) concerned at actuals from the Regional Connectivity Fund, there would be no impact on fares charged from passengers booked on RCS seats. 

This information was given by the Minister of State for Civil Aviation Shri Jayant Sinha in a written reply to a question in the Rajya Sabha today. 
 

****



NP/MS 

                
                
                (Release ID: 1498005)
                Visitor Counter : 166
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Tamil 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Expansion of Runways at Gaggal and Bhuntar Airports 
                        
                        
                ","
                Posted On:
                01 AUG 2017 5:44PM by PIB Delhi
            ","
                
                    Ministry of Civil Aviation
                
                
                
                
                
                    
                        Expansion of Runways at Gaggal and Bhuntar Airports 
                        
                        
                
                
            
                Posted On:
                01 AUG 2017 5:44PM by PIB Delhi
            
                
                
                
                
                The Gaggal Airport in Kangra and Bhuntar Airport in Kullu in Himachal Pradesh are suitable for operations of ATR-72 and ATR-42 aircrafts respectively with load penalty in fair weather conditions. In order to make the airports suitable for operations of aircrafts without load penalty, Airports Authority of India (AAI) has projected land requirements of 153 acres and 27.77 hectares respectively for extension of runway and other allied works to the state Government of Himachal Pradesh. Further development works are subject to acquisition and handing over of land free from all encumbrances and free of cost by the state Government to AAI.

This information was given by Minister of State for Civil Aviation Shri Jayant Sinha in a written reply to a question in the Rajya Sabha today. 
 

****



NP/MS 

                
                
                (Release ID: 1498004)
                Visitor Counter : 282
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Post GST reduction of incidence of Tax on Coal Consumers 
                        
                        
                ","
                Posted On:
                03 AUG 2017 3:36PM by PIB Delhi
            ","
                
                    Ministry of Coal
                
                
                
                
                
                    
                        Post GST reduction of incidence of Tax on Coal Consumers 
                        
                        
                
                
            
                Posted On:
                03 AUG 2017 3:36PM by PIB Delhi
            
                
                
                
                
                In pre GST regime there was Excise Duty on Coal @ 6% , Stowing Excise Duty @ Rs. 10 per tonne of coal production, VAT@ 5% (on intra-state sale), Central Sales Tax @ 2% (on inter-state sale, on submission of Form C) . Post implementation of GST all the above mentioned taxes and levies have been subsumed and GST @ 5% is being charged to consumers. This was stated by Shri Piyush Goyal, Minister of State (IC) for Power, Coal & New and Renewable Energy and Mines in a written reply to a question in the Lok  Sabha today.

The Minister further stated that Clean Environment Cess @ Rs 400 per tonne was payable prior to GST which has been repealed and a new levy namely GST Compensation Cess has been introduced @ 400 per tonne of coal. However, previously VAT/CST was charged on Clean Environment Cess but no such taxes are levied on GST Compensation Cess.

 Following Steps have been taken by Ministry of Coal to facilitate the stakeholders in the implementation of GST:-

 

i.   A facilitation cell, headed by JS & FA, Ministry of Coal and facilitation cells in CIL & its subsidiaries and NLCIL are functional. Toll free number has also been provided.

 

ii.   Various meetings at the level of Minister, Secretary & Additional Secretary were held with CPSEs and various stakeholders.

iii.   Help desk has been provided to the Stakeholders/ contractors for facilitating   registration on GST Portal/ clarifications.

iv.   The FAQs have been uploaded on the websites of CIL Subsidiaries, which were raised during the interaction.

v.   Awareness program has been organized with customers and suppliers at various places to sensitize them for migrating to GST system.

 vi.  Training session was also conducted in association with CBEC for the officers / officials of the Ministry of Coal & its CPSEs .

 vii.  Around 160 training programs were organized by Coal India Limited & its subsidiaries and NLC India Limited.

 

  RM/RS-  USQ3050 – LS

 

 

                
                
                (Release ID: 1498285)
                Visitor Counter : 69
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Index of Eight Core Industries (Base: 2011-12=100) July, 2017 
                        
                        
                ","
                Posted On:
                31 AUG 2017 5:09PM by PIB Delhi
            ","
                
                    Ministry of Commerce & Industry
                
                
                
                
                
                    
                        Index of Eight Core Industries (Base: 2011-12=100) July, 2017 
                        
                        
                
                
            
                Posted On:
                31 AUG 2017 5:09PM by PIB Delhi
            
                
                
                
                
                
 



          The summary of the Index of Eight Core Industries (base: 2011-12) is given at the Annexure.

          The Eight Core Industries comprise 40.27 % of the weight of items included in the Index of Industrial Production (IIP).  The combined Index of Eight Core Industries stands at 119.8 in July, 2017, which was 2.4 % higher compared to the index of July, 2016. Its cumulative growth during April to July, 2017-18 was 2.5 %.

Coal

          Coal production (weight: 10.33 %) increased by 0.7% in July, 2017 over July, 2016. Its cumulative index declined by 3.3% during April to July, 2017-18 over corresponding period of the previous year.

Crude Oil

          Crude Oil production (weight: 8.98 %) decreased by 0.5 % in July, 2017 over July, 2016. Its cumulative index increased by 0.05% during April to July, 2017-18 over the corresponding period of previous year.

Natural Gas

          The Natural Gas production (weight: 6.88 %) increased by 6.6 % in July, 2017 over July, 2016. Its cumulative index increased by 4.9 % during April to July, 2017-18 over the corresponding period of previous year.

Refinery Products

          Petroleum Refinery production (weight: 28.04%) declined by 2.7 % in July, 2017 over July, 2016. Its cumulative index increased by 0.7 % during April to July, 2017-18 over the corresponding period of previous year.

Fertilizers

          Fertilizer production (weight: 2.63 %) declined by 0.3 % in July, 2017 over July, 2016. Its cumulative index declined by 1.5 % during April to July, 2017-18 over the corresponding period of previous year.

Steel

          Steel production (weight: 17.92 %) increased by 9.2 % in July, 2017 over July, 2016. Its cumulative index increased by 6.9 % during April to July, 2017-18 over the corresponding period of previous year.

Cement

          Cement production (weight: 5.37%) declined by 2.0 % in July, 2017 over July, 2016. Its cumulative index declined by 3.5 % during April to July, 2017-18 over the corresponding period of previous year.

Electricity

          Electricity generation (weight: 19.85%) increased by 5.4 % in July, 2017 over July, 2016. Its cumulative index increased by 5.4 % during April to July, 2017-18 over the corresponding period of previous year.

Note 1: Data for May, 2017, June, 2017and July, 2017 are provisional.

Note 2: Since April, 2014, Electricity generation data from Renewable sources are also   included.

Note 3: The industry-wise weights indicated above are individual industry weight derived from IIP and blown up on pro rata basis to a combined weight of ICI equal to 100.

Note 4: Release of the index for August, 2017 will be on Tuesday, 3rd October,  2017.

 

 


Annexure

Performance of Eight Core Industries

Yearly Index & Growth Rate

Base Year: 2011-12=100

 

 

INDEX


	
		
			
			Sector
			
			
			Weight
			
			
			2012-13
			
			
			2013-14
			
			
			2014-15
			
			
			2015-16
			
			
			2016-17
			
			
			Apr-Jul 2016-17
			
			
			Apr-Jul 2017-18
			
		
		
			
			Coal
			
			
			10.3335
			
			
			103.2
			
			
			104.2
			
			
			112.6
			
			
			118.0
			
			
			121.8
			
			
			108.8
			
			
			105.3
			
		
		
			
			Crude Oil
			
			
			8.9833
			
			
			99.4
			
			
			99.2
			
			
			98.4
			
			
			97.0
			
			
			94.5
			
			
			95.1
			
			
			95.2
			
		
		
			
			Natural Gas
			
			
			6.8768
			
			
			85.6
			
			
			74.5
			
			
			70.5
			
			
			67.2
			
			
			66.5
			
			
			65.4
			
			
			68.7
			
		
		
			
			Refinery Products
			
			
			28.0376
			
			
			107.2
			
			
			108.6
			
			
			108.8
			
			
			114.1
			
			
			119.7
			
			
			119.3
			
			
			120.1
			
		
		
			
			Fertilizers
			
			
			2.6276
			
			
			96.7
			
			
			98.1
			
			
			99.4
			
			
			106.4
			
			
			106.6
			
			
			101.7
			
			
			100.3
			
		
		
			
			Steel
			
			
			17.9166
			
			
			107.9
			
			
			115.8
			
			
			121.7
			
			
			120.2
			
			
			133.1
			
			
			127.7
			
			
			136.5
			
		
		
			
			Cement
			
			
			5.3720
			
			
			107.5
			
			
			111.5
			
			
			118.1
			
			
			123.5
			
			
			122.0
			
			
			129.3
			
			
			124.7
			
		
		
			
			Electricity
			
			
			19.8530
			
			
			104.0
			
			
			110.3
			
			
			126.6
			
			
			133.8
			
			
			141.6
			
			
			144.0
			
			
			151.8
			
		
		
			
			Overall Index
			
			
			100.0000
			
			
			103.8
			
			
			106.5
			
			
			111.7
			
			
			115.1
			
			
			120.5
			
			
			118.8
			
			
			121.7
			
		
	


 

 

 

 

GROWTH RATES (in %)


	
		
			
			Sector
			
			
			Weight
			
			
			2012-13
			
			
			2013-14
			
			
			2014-15
			
			
			2015-16
			
			
			2016-17
			
			
			Apr-Jul 2016-17
			
			
			Apr-Jul 2017-18
			
		
		
			
			Coal
			
			
			10.3335
			
			
			3.2
			
			
			1.0
			
			
			8.0
			
			
			4.8
			
			
			3.2
			
			
			5.0
			
			
			-3.3
			
		
		
			
			Crude Oil
			
			
			8.9833
			
			
			-0.6
			
			
			-0.2
			
			
			-0.9
			
			
			-1.4
			
			
			-2.5
			
			
			-2.9
			
			
			0.05
			
		
		
			
			Natural Gas
			
			
			6.8768
			
			
			-14.4
			
			
			-12.9
			
			
			-5.3
			
			
			-4.7
			
			
			-1.0
			
			
			-3.4
			
			
			4.9
			
		
		
			
			Refinery Products
			
			
			28.0376
			
			
			7.2
			
			
			1.4
			
			
			0.2
			
			
			4.9
			
			
			4.9
			
			
			8.7
			
			
			0.7
			
		
		
			
			Fertilizers
			
			
			2.6276
			
			
			-3.3
			
			
			1.5
			
			
			1.3
			
			
			7.0
			
			
			0.2
			
			
			1.5
			
			
			-1.5
			
		
		
			
			Steel
			
			
			17.9166
			
			
			7.9
			
			
			7.3
			
			
			5.1
			
			
			-1.3
			
			
			10.7
			
			
			6.7
			
			
			6.9
			
		
		
			
			Cement
			
			
			5.3720
			
			
			7.5
			
			
			3.7
			
			
			5.9
			
			
			4.6
			
			
			-1.2
			
			
			4.5
			
			
			-3.5
			
		
		
			
			Electricity
			
			
			19.8530
			
			
			4.0
			
			
			6.1
			
			
			14.8
			
			
			5.7
			
			
			5.8
			
			
			8.0
			
			
			5.4
			
		
		
			
			Overall Index
			
			
			100.0000
			
			
			3.8
			
			
			2.6
			
			
			4.9
			
			
			3.0
			
			
			4.8
			
			
			6.0
			
			
			2.5
			
		
	


 

 
 

Performance of Eight Core Industries

Monthly Index & Growth Rate

Base Year: 2011-12=100

Index


	
		
			
			Sector
			
			
			Coal
			
			
			Crude Oil
			
			
			Natural Gas
			
			
			Refinery Products
			
			
			Fertilizers
			
			
			Steel
			
			
			Cement
			
			
			Electricity
			
			
			Overall Index
			
		
		
			
			Weight
			
			
			10.3335
			
			
			8.9833
			
			
			6.8768
			
			
			28.0376
			
			
			2.6276
			
			
			17.9166
			
			
			5.3720
			
			
			19.8530
			
			
			100.0000
			
		
		
			
			Jul-16
			
			
			97.9
			
			
			97.0
			
			
			67.7
			
			
			122.6
			
			
			108.4
			
			
			120.0
			
			
			121.1
			
			
			142.5
			
			
			117.0
			
		
		
			
			Aug-16
			
			
			87.8
			
			
			96.6
			
			
			66.6
			
			
			118.7
			
			
			116.2
			
			
			136.1
			
			
			116.5
			
			
			143.5
			
			
			117.8
			
		
		
			
			Sep-16
			
			
			93.4
			
			
			91.9
			
			
			64.7
			
			
			113.5
			
			
			114.1
			
			
			133.8
			
			
			119.7
			
			
			145.6
			
			
			116.5
			
		
		
			
			Oct-16
			
			
			114.9
			
			
			96.1
			
			
			69.0
			
			
			122.9
			
			
			113.4
			
			
			135.1
			
			
			126.9
			
			
			145.1
			
			
			122.5
			
		
		
			
			Nov-16
			
			
			132.5
			
			
			90.6
			
			
			66.9
			
			
			116.5
			
			
			111.5
			
			
			120.1
			
			
			107.3
			
			
			134.9
			
			
			116.1
			
		
		
			
			Dec-16
			
			
			142.0
			
			
			96.2
			
			
			68.4
			
			
			124.9
			
			
			108.8
			
			
			137.5
			
			
			115.0
			
			
			137.8
			
			
			124.1
			
		
		
			
			Jan-17
			
			
			144.1
			
			
			96.9
			
			
			68.4
			
			
			122.0
			
			
			107.2
			
			
			142.6
			
			
			117.6
			
			
			138.9
			
			
			124.8
			
		
		
			
			Feb-17
			
			
			141.4
			
			
			88.1
			
			
			63.2
			
			
			112.1
			
			
			97.2
			
			
			134.9
			
			
			112.2
			
			
			130.2
			
			
			116.9
			
		
		
			
			Mar-17
			
			
			169.5
			
			
			97.4
			
			
			69.1
			
			
			128.9
			
			
			103.6
			
			
			146.2
			
			
			131.8
			
			
			147.9
			
			
			132.5
			
		
		
			
			Apr-17
			
			
			103.1
			
			
			92.6
			
			
			63.5
			
			
			116.0
			
			
			89.0
			
			
			134.1
			
			
			122.3
			
			
			150.6
			
			
			118.7
			
		
		
			
			May-17
			
			
			111.8
			
			
			97.6
			
			
			69.7
			
			
			125.4
			
			
			97.7
			
			
			143.0
			
			
			129.9
			
			
			158.7
			
			
			126.9
			
		
		
			
			Jun-17
			
			
			107.6
			
			
			94.1
			
			
			69.3
			
			
			119.4
			
			
			106.3
			
			
			137.8
			
			
			127.9
			
			
			147.4
			
			
			121.4
			
		
		
			
			Jul-17
			
			
			98.6
			
			
			96.4
			
			
			72.2
			
			
			119.4
			
			
			108.1
			
			
			131.0
			
			
			118.7
			
			
			150.3
			
			
			119.8
			
		
	


 

 

Growth Rates (in %)


	
		
			
			Sector
			
			
			Coal
			
			
			Crude Oil
			
			
			Natural Gas
			
			
			Refinery Products
			
			
			Fertilizers
			
			
			Steel
			
			
			Cement
			
			
			Electricity
			
			
			Overall Index
			
		
		
			
			Weight
			
			
			10.3335
			
			
			8.9833
			
			
			6.8768
			
			
			28.0376
			
			
			2.6276
			
			
			17.9166
			
			
			5.3720
			
			
			19.8530
			
			
			100.0000
			
		
		
			
			Jul-16
			
			
			4.1
			
			
			-1.8
			
			
			4.1
			
			
			8.0
			
			
			-3.2
			
			
			0.0
			
			
			0.7
			
			
			2.1
			
			
			3.1
			
		
		
			
			Aug-16
			
			
			-9.7
			
			
			-3.9
			
			
			-5.9
			
			
			2.5
			
			
			2.5
			
			
			16.7
			
			
			3.1
			
			
			2.2
			
			
			3.1
			
		
		
			
			Sep-16
			
			
			-6.7
			
			
			-4.1
			
			
			-5.9
			
			
			6.9
			
			
			0.3
			
			
			16.1
			
			
			6.7
			
			
			5.1
			
			
			5.3
			
		
		
			
			Oct-16
			
			
			-1.9
			
			
			-3.2
			
			
			-1.5
			
			
			12.6
			
			
			0.7
			
			
			17.4
			
			
			6.2
			
			
			3.0
			
			
			7.1
			
		
		
			
			Nov-16
			
			
			6.1
			
			
			-5.4
			
			
			-2.1
			
			
			-0.7
			
			
			4.2
			
			
			5.4
			
			
			0.5
			
			
			9.5
			
			
			3.2
			
		
		
			
			Dec-16
			
			
			3.6
			
			
			-0.8
			
			
			-0.4
			
			
			5.4
			
			
			-2.9
			
			
			15.9
			
			
			-8.7
			
			
			6.4
			
			
			5.6
			
		
		
			
			Jan-17
			
			
			3.5
			
			
			1.3
			
			
			11.6
			
			
			0.0
			
			
			-1.2
			
			
			11.3
			
			
			-13.3
			
			
			5.2
			
			
			3.4
			
		
		
			
			Feb-17
			
			
			6.6
			
			
			-3.4
			
			
			-2.1
			
			
			-2.8
			
			
			-4.0
			
			
			8.7
			
			
			-15.8
			
			
			1.2
			
			
			0.6
			
		
		
			
			Mar-17
			
			
			10.6
			
			
			0.9
			
			
			9.6
			
			
			2.0
			
			
			-3.0
			
			
			11.0
			
			
			-6.8
			
			
			6.2
			
			
			5.2
			
		
		
			
			Apr-17
			
			
			-3.3
			
			
			-0.6
			
			
			2.0
			
			
			0.2
			
			
			6.2
			
			
			9.0
			
			
			-5.2
			
			
			5.3
			
			
			2.6
			
		
		
			
			May-17
			
			
			-3.2
			
			
			0.7
			
			
			4.5
			
			
			5.4
			
			
			-6.5
			
			
			3.9
			
			
			-0.4
			
			
			8.6
			
			
			4.1
			
		
		
			
			Jun-17
			
			
			-6.7
			
			
			0.6
			
			
			6.4
			
			
			-0.2
			
			
			-3.6
			
			
			5.8
			
			
			-6.3
			
			
			2.2
			
			
			0.8
			
		
		
			
			Jul-17
			
			
			0.7
			
			
			-0.5
			
			
			6.6
			
			
			-2.7
			
			
			-0.3
			
			
			9.2
			
			
			-2.0
			
			
			5.4
			
			
			2.4
			
		
	


 

***

 

 

MJPS



                
                
                (Release ID: 1501375)
                Visitor Counter : 335
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Joint Proposal by India & China in WTO on Aggregate Measurement of Support (AMS) 
                        
                        
                ","
                Posted On:
                31 AUG 2017 12:58PM by PIB Delhi
            ","
                
                    Ministry of Commerce & Industry
                
                
                
                
                
                    
                        Joint Proposal by India & China in WTO on Aggregate Measurement of Support (AMS) 
                        
                        
                
                
            
                Posted On:
                31 AUG 2017 12:58PM by PIB Delhi
            
                
                
                
                
                Recently (on 18 July 2017) India and China jointly submitted a proposal to the World Trade Organisation (WTO) calling for the elimination - by developed countries - of the most trade-distorting form of farm subsidies, known in WTO parlance as Aggregate Measurement of Support (AMS) or ‘Amber Box’ support as a prerequisite   for consideration of other reforms in domestic support negotiations.

This is an important proposal by India and China in view of the ongoing negotiations for the upcoming 11thMinisterial Conference of the WTO to be held in Buenos Aires in December 2017. It counters the efforts by some countries to target the subsidies of the developing countries while letting the developed countries retain their huge farm subsidies.

The joint paper reveals that developed countries, including the US, the EU and Canada, have been consistently providing trade-distorting subsidies to their farmers at levels much higher than the ceiling applicable to developing countries. Developed countries have more than 90% of global AMS entitlements amounting to nearly US$ 160 bn. Most of the developing countries, including India and China, do not have AMS entitlements.

Listing the most heavily and frequently subsidised products by the US, the EU and Canada since 1995, the paper calls for elimination of such subsidies. The numbers reveal that subsidies for many items provided by the developed world are over 50% and some even more that 100% of the value of production of the product concerned, while developing countries are forced to contain it within 10% of the value of production. In other words, while developed Members have access to huge amount of AMS beyond their de minimis (these are the minimal amounts of domestic support that are allowed even though they distort trade — up to 5% of the value of production for developed countries, 10% for developing.) in contrast most developing Members have access only to de minimis resulting in a major asymmetry in the rules on agricultural trade.

The paper illustrates the adverse effects of concentration of AMS on a few products, which no other proposal in the WTO addresses.  Elimination of AMS, India and China believe, should be the starting point of reforms rather than seeking reduction of subsidies by developing countries, some of which like India provide a subsistence amount of about US $ 260 per farmer per annum compared to over 100 times more in some developed countries.

MJPS

                
                
                (Release ID: 1501314)
                Visitor Counter : 449
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        FDI Proposals 
                        
                        
                ","
                Posted On:
                30 AUG 2017 4:06PM by PIB Delhi
            ","
                
                    Ministry of Commerce & Industry
                
                
                
                
                
                    
                        FDI Proposals 
                        
                        
                
                
            
                Posted On:
                30 AUG 2017 4:06PM by PIB Delhi
            
                
                
                
                
                The following Proposals have been approved by Department of Industrial Policy and Promotion as on 29.8.17. 

1 M/s MM Retail Private Limited ---Post facto approval for FDI pursuant to direction from the RBI. For Single Brand Retail Trading. 

2 M/s Dyson International Limited--- Approval to carry out single brand retail trading of “Dyson” branded products in India. Single Brand Retail Trading for GBP 5 million to 10 million. 

MJPS 

                
                
                (Release ID: 1501148)
                Visitor Counter : 133
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Formulation of a new Industrial Policy 
                        
                        
                ","
                Posted On:
                29 AUG 2017 5:38PM by PIB Delhi
            ","
                
                    Ministry of Commerce & Industry
                
                
                
                
                
                    
                        Formulation of a new Industrial Policy 
                        
                        
                
                
            
                Posted On:
                29 AUG 2017 5:38PM by PIB Delhi
            
                
                
                
                
                The Department of Industrial Policy and Promotion, Ministry of Commerce and Industry initiated the process of formulation of a new Industrial Policy in May 2017. Since the last Industrial Policy announced in 1991, India has transformed into one of the fastest growing economies in the world. With strong macro-economic fundamentals and several path breaking reforms in the last three years, India is equipped to deploy a different set of ideas and strategies to build a globally competitive Indian industry.  The new Industrial Policy will subsume the National Manufacturing Policy.

 

A consultative approach has been taken for industrial policy formulation wherein six thematic focus groups and an online survey on DIPP website have been used to obtain inputs. Focus groups, with members from government departments, industry associations, academia, and think tanks have been setup to delve deep into challenges faced by the industry in specific areas. The six thematic areas include Manufacturing and MSME; Technology and Innovation; Ease of Doing Business; Infrastructure, Investment, Trade and Fiscal policy; and Skills and employability for the future. A Task Force on Artificial Intelligence for India’s Economic Transformation has also been constituted which will provide inputs for the policy. 

 

It is proposed that the new Industrial Policy will aim at making India a manufacturing hub by promoting ‘Make in India’.  It will also suitably incorporate the use of modern smart technologies such as IOT, artificial intelligence and robotics for advanced manufacturing.

 

 Hon’ble Minister of State(i/c) for Commerce & Industry Smt Nirmala Sitharaman will hold consultations with stakeholders, including industry captains, think tanks and State governments in Chennai, Guwahati and Mumbai. The Industrial Policy is likely to be announced in October 2017.

 

DIPP invites comments, feedback, suggestions from the public regarding framing of the new Policy. A discussion paper in this regard is attached herewith. All comments, suggestions, feedback on the new Industrial Policy may be sent to DIPP at kokila.jayram[at]nic[dot]in or jsvk-dipp[at]nic[dot]in by September 25, 2017.

Click here to see the Attachment

*****

MJPS

                
                
                (Release ID: 1501025)
                Visitor Counter : 213
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Tamil 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Fourth Session of the India-Tanzania Joint Trade Committee (JTC) 
                        
                        
                ","
                Posted On:
                29 AUG 2017 5:37PM by PIB Delhi
            ","
                
                    Ministry of Commerce & Industry
                
                
                
                
                
                    
                        Fourth Session of the India-Tanzania Joint Trade Committee (JTC) 
                        
                        
                
                
            
                Posted On:
                29 AUG 2017 5:37PM by PIB Delhi
            
                
                
                
                
                The Fourth Session of the India-Tanzania Joint Trade Committee meeting was held in New Delhi, on 29th September, 2017. The Indian delegation was led by Hon’ble Minister for State for Commerce and Industry (Independent Charge) Ms. Nirmala Sitharaman. The Tanzanian delegation was led by the Hon’ble, Minister for Industry, Trade and Investment Mr. Charles John Mwijage.

The Hon’ble Minister of State(C&I) Ms Nirmala Sitharaman in her opening remarks highlighted that India and Tanzania enjoy close and cordial relations and underscored the unwavering bonds of friendship and solidarity, underpinned by a shared history of struggle against colonialism and the growing strategic partnership, multifaceted co-operation and vibrant people to people contact existing between the two countries.

During the meeting Hon’ble Prime Minister’s state visit to Tanzania on 9-10 July 2016 was recalled. During the visit, discussions were held on all aspects of bilateral cooperation.

It was mentioned that Tanzania is one of the most important countries in Africa in so far as India’s bilateral co-operation in various sectors is concerned. With an investment of US $ 2.2 billion, Tanzania is among the top 5 investment destinations for India. The Indian side conveyed to the Tanzanian side that the potential areas for Tanzania in India include Light oils and petroleum or bituminous minerals, motor cars and vehicles, medicaments etc Similarly, Metals and Minerals, dried cashew nuts in shells from Tanzania are required in India.

The Tanzanian side encouraged co-operation in the field of Fisheries, Industrial Development including Industrial Research and Development and SMEs Development, Information, Communication and Technology, Labour and Employment, Information, Culture, Arts and Sports.

The Indian Duty Free Tariff Preference Scheme of which Tanzania is a beneficiary has boosted considerably Tanzanian export to India in recent years. India and Tanzania agreed to enhance sectoral co-operation based on respective needs and comparative advantage for mutual benefit.

In the sectoral co-operation Gems and Jewellery, energy (Hydro/Thermal/Gas/Diesel/solar power plants), Oil and Natural Gas, Mining, Transport, Agriculture, Water Supply Projects, Human Resource Development, Capacity Building and trade promotion were discussed.

A liberal visa regime facilitates trade and investments. Visa on arrival is available in Tanzania though only for a three-month period. During the discussions, it was mentioned that long-term (at least one year visas) for reputed business companies with multi-entry facility will be helpful to promote investments and business collaboration between the two countries.

The discussion concluded in a warm and cordial atmosphere reflecting the friendly relations between the two countries. The meeting concluded with the signing of the mutually agreed document.

 

*****

 

MJPS 

                
                
                (Release ID: 1501026)
                Visitor Counter : 82
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Consolidated FDI Policy 
                        
                        
                ","
                Posted On:
                28 AUG 2017 2:10PM by PIB Delhi
            ","
                
                    Ministry of Commerce & Industry
                
                
                
                
                
                    
                        Consolidated FDI Policy 
                        
                        
                
                
            
                Posted On:
                28 AUG 2017 2:10PM by PIB Delhi
            
                
                
                
                
                
The “Consolidated FDI Policy”  link is attached herewith.  This Circular will take effect from August 28, 2017.

 

http://dipp.nic.in/sites/default/files/CFPC_2017_FINAL_RELEASED_28.8.17.pdf

 

MJPS


                
                
                (Release ID: 1500834)
                Visitor Counter : 530
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Commerce and Industry Minister Sets up Task Force on Artificial Intelligence for Economic Transformation 
                        
                        
                ","
                Posted On:
                25 AUG 2017 5:13PM by PIB Delhi
            ","
                
                    Ministry of Commerce & Industry
                
                
                
                
                
                    
                        Commerce and Industry Minister Sets up Task Force on Artificial Intelligence for Economic Transformation 
                        
                        
                
                
            
                Posted On:
                25 AUG 2017 5:13PM by PIB Delhi
            
                
                
                
                
                Commerce and Industry Minister Smt. Nirmala Sitharaman  has constituted a Task Force on Artificial Intelligence (AI) for India’s Economic Transformation. The Minister said with rapid development in the fields of information technology and hardware, the world is about to witness a fourth industrial revolution.  She said driven by the power of big data, high computing capacity, artificial intelligence and analytics, Industry 4.0 aims to digitise the manufacturing sector. Smt. Sitharaman said the panel will comprise of experts, academics, researchers and industry leaders and will explore possibilities to leverage AI for development across various fields.

The task force will submit concrete and implementable recommendations for government, industry and research institutions .

The task force will have the  following members


	
		
			
			1.
			
			
			Dr. V. Kamakoti, IIT Madras
			
			
			 
			
			
			Chairperson
			
		
		
			
			2.
			
			
			Mr. Anuj Kapuria, High Tech RoboticSystemz Ltd.
			
			
			 
			
			
			Member
			
		
		
			
			3.
			
			
			Dr. Anurag Agarwal, Institute of Genomics & Integrative Biology, CSIR
			
			
			 
			
			
			Member
			
		
		
			
			4.
			
			
			Dr. Ashish Dutta, IIT Kanpur
			
			
			 
			
			
			Member
			
		
		
			
			5.
			
			
			Ms. Ashwini Asokan, Mad Street Den, Chennai
			
			
			 
			
			
			Member
			
		
		
			
			6.
			
			
			Mr. Gautam Shroff, Vice President & Chief Scientist, TCS Innovation Labs, Tata Consultancy Services, Gurgaon
			
			
			 
			
			
			Member
			
		
		
			
			7.
			
			
			Mr. G. H. Rao, HCL Technology
			
			
			 
			
			
			Member
			
		
		
			
			8.
			
			
			Mr. G. Madhusudan, IIT Madras
			
			
			 
			
			
			Member
			
		
		
			
			9.
			
			
			Mr. G. V. N. Apparao, Ex-Chief Technology Officer (CTO), Cognizant
			
			
			 
			
			
			Member
			
		
		
			
			10.
			
			
			Ms. Komal Sharma Talwar, Founder, XLPAT
			
			
			 
			
			
			Member
			
		
		
			
			11.
			
			
			Mr. Kunal Nandwani, Founder & CEO, uTrade Solutions
			
			
			 
			
			
			Member
			
		
		
			
			12.
			
			
			Dr. Shantanu Chaudhary, IIT Delhi, Department of Electrical Engineering
			
			
			 
			
			
			Member
			
		
		
			
			13.
			
			
			Mr. Vijay Kumar Sankarapu, Founder & CEO, Arya.in
			
			
			 
			
			
			Member
			
		
		
			
			14.
			
			
			Mr. Ajay Kumar, Additional Secretary, Ministry of Electronics & IT
			
			
			 
			
			
			Member
			
		
		
			
			15.
			
			
			Mr. Amandeep Gill, Ambassador/PR to CD, Geneva
			
			
			 
			
			
			Member
			
		
